,files,emotion
1534,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T203706.961_face.png,2
1535,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T203347.737_face.png,2
1536,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T202844.782_face.png,2
1537,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images (86)_face.png,2
1538,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T202900.268_face.png,2
1539,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T184233.056_face.png,2
1540,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T202911.000_face.png,2
1541,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T202610.898_face.png,2
1542,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T203354.153_face.png,2
1543,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T202835.680_face.png,2
1544,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T202534.742_face.png,2
1545,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T202448.650_face.png,2
1546,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T203329.778_face.png,2
1547,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T203721.450_face.png,2
1548,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T202422.492_face.png,2
1549,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T203023.949_face.png,2
1550,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T203849.491_face.png,2
1551,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images - 2020-11-06T184421.149_face.png,2
1552,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/surprise/images (21)_face.png,2
1553,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (66)_face.png,3
1554,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195945.141_face.png,3
1555,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T182545.270_face.png,3
1556,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201648.420_face.png,3
1557,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200441.520_face.png,3
1558,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195928.176_face.png,3
1559,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T182600.992_face.png,3
1560,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/15351433722_5651d61cb8_b_face.png,3
1561,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195911.346_face.png,3
1562,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195137.410_face.png,3
1563,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T004150.564_face.png,3
1564,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195203.919_face.png,3
1565,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200458.504_face.png,3
1566,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195146.513_face.png,3
1567,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201642.228_face.png,3
1568,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200704.381_face.png,3
1569,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195253.901_face.png,3
1570,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195909.571_face.png,3
1571,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200631.629_face.png,3
1572,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200648.824_face.png,3
1573,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/22585410223_1c45b7fc33_b_face.png,3
1574,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-05T231414.517_face.png,3
1575,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195002.834_face.png,3
1576,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (72)_face.png,3
1577,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T001220.118_face.png,3
1578,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195210.473_face.png,3
1579,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201632.375_face.png,3
1580,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T190246.559_face.png,3
1581,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200616.270_face.png,3
1582,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195108.980_face.png,3
1583,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195145.092_face.png,3
1584,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200440.204_face.png,3
1585,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T005433.354_face.png,3
1586,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195152.786_face.png,3
1587,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/38810221382_e72c984cb2_n_face.png,3
1588,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/7739055198_d98388e8b8_b_face.png,3
1589,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200628.100_face.png,3
1590,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T190139.536_face.png,3
1591,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201606.310_face.png,3
1592,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T000125.653_face.png,3
1593,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201751.853_face.png,3
1594,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195225.477_face.png,3
1595,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200041.301_face.png,3
1596,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195158.652_face.png,3
1597,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201748.373_face.png,3
1598,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195056.001_face.png,3
1599,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T004508.202_face.png,3
1600,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T183428.635_face.png,3
1601,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200617.365_face.png,3
1602,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195253.666_face.png,3
1603,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195304.248_face.png,3
1604,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195236.984_face.png,3
1605,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T194957.825_face.png,3
1606,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201836.587_face.png,3
1607,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/520870044_0dd2c7edea_b_face.png,3
1608,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195831.215_face.png,3
1609,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T181709.730_face.png,3
1610,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200445.810_face.png,3
1611,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T181650.467_face.png,3
1612,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T004503.960_face.png,3
1613,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T004707.855_face.png,3
1614,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201601.091_face.png,3
1615,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T202604.290_face.png,3
1616,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195805.156_face.png,3
1617,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/9k_ (4)_face.png,3
1618,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195801.830_face.png,3
1619,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201712.820_face.png,3
1620,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195258.424_face.png,3
1621,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (24)_face.png,3
1622,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201618.597_face.png,3
1623,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195114.073_face.png,3
1624,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195013.762_face.png,3
1625,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200615.064_face.png,3
1626,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (97)_face.png,3
1627,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/36230424141_f49b989e2e_b_face.png,3
1628,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195241.155_face.png,3
1629,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195913.096_face.png,3
1630,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195933.604_face.png,3
1631,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195135.120_face.png,3
1632,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195820.042_face.png,3
1633,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201610.033_face.png,3
1634,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201614.638_face.png,3
1635,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (83)_face.png,3
1636,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T005653.465_face.png,3
1637,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201756.588_face.png,3
1638,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/40279718253_963df106fa_b_face.png,3
1639,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T185454.203_face.png,3
1640,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201551.987_face.png,3
1641,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195100.756_face.png,3
1642,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T003723.114_face.png,3
1643,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-05T231228.496_face.png,3
1644,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201709.963_face.png,3
1645,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200649.839_face.png,3
1646,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201620.871_face.png,3
1647,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195112.967_face.png,3
1648,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195107.851_face.png,3
1649,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195026.259_face.png,3
1650,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201618.925_face.png,3
1651,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/39503167_99dfb925e6_b_face.png,3
1652,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (55)_face.png,3
1653,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201744.089_face.png,3
1654,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195218.438_face.png,3
1655,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200618.460_face.png,3
1656,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195043.245_face.png,3
1657,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195122.342_face.png,3
1658,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195217.321_face.png,3
1659,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T004438.329_face.png,3
1660,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200448.877_face.png,3
1661,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T181655.744_face.png,3
1662,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/26787692723_727b1de390_b_face.png,3
1663,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195817.529_face.png,3
1664,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201742.566_face.png,3
1665,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (8)_face.png,3
1666,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195839.418_face.png,3
1667,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (88)_face.png,3
1668,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/31549147738_fe99890010_b_face.png,3
1669,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200007.050_face.png,3
1670,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/7739045712_7483c8162f_n_face.png,3
1671,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200625.188_face.png,3
1672,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T000459.311_face.png,3
1673,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T182603.368_face.png,3
1674,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/48051080347_333323d73a_n_face.png,3
1675,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195250.481_face.png,3
1676,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195031.654_face.png,3
1677,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T001935.121_face.png,3
1678,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (60)_face.png,3
1679,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201627.173_face.png,3
1680,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200629.820_face.png,3
1681,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/2520264011_95c3a10d4a_n_face.png,3
1682,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200646.019_face.png,3
1683,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T194951.464_face.png,3
1684,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T183517.927_face.png,3
1685,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (74)_face.png,3
1686,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195919.477_face.png,3
1687,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195100.078_face.png,3
1688,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T195003.162_face.png,3
1689,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T194947.821_face.png,3
1690,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T182553.791_face.png,3
1691,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201800.591_face.png,3
1692,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (91)_face.png,3
1693,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images (58)_face.png,3
1694,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T200049.615_face.png,3
1695,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/sadness/images - 2020-11-06T201619.237_face.png,3
